Company,ASML Holding N.V.,Adobe Inc.,"Advanced Micro Devices, Inc.","Airbnb, Inc.",Alphabet Inc. (Class A),Alphabet Inc. (Class C),"Amazon.com, Inc.","American Electric Power Company, Inc.",Amgen Inc.,"Analog Devices, Inc.",AppLovin Corporation,Apple Inc.,"Applied Materials, Inc.",Arm Holdings plc,AstraZeneca plc,Atlassian Corporation Plc,"Autodesk, Inc.","Automatic Data Processing, Inc.","Axon Enterprise, Inc.",Baker Hughes Company,Biogen Inc.,Booking Holdings Inc.,Broadcom Inc.,CDW Corporation,CSX Corporation,"Cadence Design Systems, Inc.","Charter Communications, Inc.",Cintas Corporation,"Cisco Systems, Inc.","CoStar Group, Inc.",Coca-Cola Europacific Partners,Cognizant Technology Solutions Corporation,Comcast Corporation,"Constellation Energy, Inc.","Copart, Inc.",Costco Wholesale Corporation,"CrowdStrike Holdings, Inc.","Datadog, Inc.","DexCom, Inc.","Diamondback Energy, Inc.","DoorDash, Inc.",Electronic Arts Inc.,Exelon Corporation,Fastenal Company,"Fortinet, Inc.",GE Healthcare,"Gilead Sciences, Inc.",GlobalFoundries Inc.,Honeywell International Inc.,"Idexx Laboratories, Inc.",Intel Corporation,Intuit Inc.,"Intuitive Surgical, Inc.",KLA Corporation,Keurig Dr Pepper Inc.,Lam Research Corporation,Linde plc,Lululemon Athletica Inc.,"Marriott International, Inc.","Marvell Technology, Inc.","MercadoLibre, Inc.","Meta Platforms, Inc.",MicroStrategy Incorporated,Microchip Technology Inc.,"Micron Technology, Inc.",Microsoft Corporation,"Mondelez International, Inc.",Monster Beverage Corporation,NVIDIA Corporation,NXP Semiconductors N.V.,"Netflix, Inc.","O'Reilly Automotive, Inc.",ON Semiconductor Corporation,"Old Dominion Freight Line, Inc.",PACCAR Inc.,PDD Holdings Inc.,Palantir Technologies Inc.,"Palo Alto Networks, Inc.","PayPal Holdings, Inc.","Paychex, Inc.","PepsiCo, Inc.",QUALCOMM Incorporated,"Regeneron Pharmaceuticals, Inc.","Roper Technologies, Inc.","Ross Stores, Inc.",Shopify Inc.,Starbucks Corporation,"Synopsys, Inc.","T-Mobile US, Inc.","Take-Two Interactive Software, Inc.","Tesla, Inc.",Texas Instruments Incorporated,The Kraft Heinz Company,"The Trade Desk, Inc.","Verisk Analytics, Inc.",Vertex Pharmaceuticals Incorporated,"Warner Bros. Discovery, Inc.","Workday, Inc.",Xcel Energy Inc.,"Zscaler, Inc."
PDD Holdings Inc.,0.0001903415359758679,1.2260463868691477e-05,0.00017207269891285836,0.00011879700744364518,8.944349094323621e-05,8.722654723206078e-05,8.635096794871852e-05,-8.468927671082198e-06,4.024056498501984e-05,0.00010762930592142873,0.00011887516867953687,5.3614067949031464e-05,0.0001744132828486312,0.0002635212586933135,2.471204468230285e-05,6.109415279724069e-05,7.034596818524251e-05,-1.4563614924128348e-05,-2.3476225922893227e-05,1.2874324255432318e-05,8.835662201665304e-06,3.889226296189283e-05,0.00014695116970380454,4.748599643212366e-05,-1.3916437365650675e-07,0.0001184736281538995,-2.807626019642396e-05,-3.4752200043271284e-05,3.1069569867973025e-05,2.2566154749494784e-05,7.521591653020698e-06,5.592965282590025e-05,-2.058913334607396e-05,7.235994342828323e-05,7.4615004559537355e-06,-6.257037090887721e-06,0.00011300055711199839,0.00010811264612993205,3.527662460695157e-05,4.664543846050644e-05,4.460269722442101e-05,2.762400915975961e-05,-2.5165869971192437e-05,-2.577976618481986e-07,-2.1635333931867286e-08,3.6181428306967046e-05,9.698644752301547e-06,0.00011182639135915329,-5.592615655293926e-06,7.518588640998901e-05,0.00013279943291228907,3.7933135600462646e-05,6.167727863464457e-05,0.0001647812601038525,-6.053134334259831e-06,0.00016730167383170025,2.315290737129754e-06,5.893045367824141e-05,3.553315137497718e-05,0.0001539293229884873,4.049244598006678e-05,0.00010252820592350438,0.00018732886254725316,0.00018229351584619227,0.00018219263103515327,5.638503241020224e-05,-3.39313865404937e-05,6.223690455803896e-06,0.00017102202430178078,0.00014338315047329191,7.063635957950993e-05,-1.218215270706833e-05,0.0001855996570208171,2.2334649724825092e-05,1.472419878060282e-05,0.001128522575801856,0.00015299250004293825,9.603554758182564e-05,9.12795508942833e-05,6.179879320936145e-06,-7.387400675320717e-06,0.00016210572419634336,3.413794486216617e-05,9.775686568686083e-06,3.582974915578995e-05,0.00010832132932504237,2.2293240051487858e-05,0.00010257814445659261,-4.0349621669395415e-05,5.5200270667451864e-05,0.00010073995248013473,6.700728452793754e-05,9.292012010166902e-06,0.00010933019183951559,-3.311395720563677e-05,-2.014414673576333e-06,4.473666196960875e-07,5.968242052465064e-05,-3.592138351440455e-05,0.00013744328947023053
Palantir Technologies Inc.,0.00031177633887788543,0.0001727072746079892,0.00029698061382171277,0.00025340281373540177,0.00015088211048262112,0.00015238482905825232,0.00023137086797899876,3.340249661421166e-05,6.535338748516338e-05,0.00020496944973598928,0.0005874293479525704,0.0001485104708700388,0.0002817522459215367,0.0006661409008891708,-1.8443645466153236e-05,0.00022384043764070633,0.0002542890917934561,0.00012414204017574112,0.0003235088399272304,0.00014943009731086185,8.893336308660056e-05,0.0002191376376559879,0.0003862675114180277,0.00016220052819525732,0.0001222796050699407,0.00027166377963310537,0.00011665203756120593,0.0001243482876772509,0.0001228798750776591,0.0001227040533437851,2.8771713973491534e-05,8.731943760667692e-05,7.235517849062275e-05,0.0003036692116711122,0.00020713121874680064,0.00012191020058100609,0.0004243513710015518,0.0003266811142422764,0.00013571242815300997,0.00010677672529974348,0.000376211666584545,9.621006914386537e-05,4.43231855337275e-05,0.00012088001692604774,0.0001613568179679997,0.00023800205084202548,7.704606937579955e-06,0.00038886814923233504,0.00010246402520722722,0.0001665956937080261,0.00032272660235838703,0.0001875102807276934,0.00018513758508018847,0.00029934654824997523,-8.258397295929944e-06,0.00028887772576405735,9.114935112055482e-05,0.00018044578336814403,0.00016304834488946695,0.00043102525544776193,0.00014275636581932257,0.00025419731194659866,0.0006362686624504999,0.0002237262888425267,0.00025667409209885093,0.00016063937505121956,1.9123274447454244e-05,4.093686833995173e-05,0.0003725929506154009,0.00021779411507699619,0.0001651763420224384,6.546989380178488e-05,0.0003151308908243862,0.00019323777311616743,0.00016009775886721909,0.00015299250004293825,0.0016335948170604273,0.0002884393908175345,0.0002592172564838764,0.0001360183958326207,-5.21595169178303e-06,0.00029393631814316715,6.176462245529941e-05,0.00010312752910462916,8.77893418949652e-05,0.0005386501982815663,0.00017365064147204144,0.0002576772428482041,6.95367228232087e-05,0.00013315868269553408,0.0005050377143451863,0.00018077272428781876,-1.0738802610836871e-05,0.00035772653717891896,7.388948571354969e-05,5.222683620627795e-05,0.00019121178527076413,0.00012829065362628938,-2.33453681882079e-05,0.0003498471869154244
"Palo Alto Networks, Inc.",0.00015276897123769713,0.00017729949814559567,0.00018170231509200956,0.00011901591940509702,0.00011470701704152311,0.00011230710915301895,0.0001634068472491664,-2.845871335606602e-05,2.4903714815577957e-05,8.267000729642373e-05,0.0002741407471545791,8.122710793718857e-05,0.00016367123471972846,0.00026956207688124295,5.5253294744197195e-06,0.00019736447332107315,0.00016570107544084723,5.628757181875119e-05,0.00015998969084572747,3.648265422438098e-05,1.727721503453063e-05,8.82297513693757e-05,0.0002259367992482475,9.051839568027045e-05,4.536138975056735e-05,0.0001836905650042654,0.00010572815517957931,6.684486869350467e-05,7.876734939354082e-05,4.883824786882412e-05,2.937543306476528e-05,5.6320547681795175e-05,5.151823356684539e-05,0.00015647296883092055,0.00010712166950088705,9.801863999679916e-05,0.0003578636421217408,0.000218491746573369,2.2303262431553234e-05,1.3769441662432861e-05,0.0001359901749821352,6.447866169045678e-05,-3.98784628971059e-05,6.932263432182716e-05,0.00021454932557280021,5.43283556192425e-05,-5.653256497696249e-06,0.0001671761032432849,4.993502498145049e-05,7.971473970354693e-05,0.0001748324021071187,0.00018759012970662224,0.00012538630928344695,0.0001666539853383924,-8.614585506964716e-06,0.0001689718487325345,2.5279779908753135e-05,0.00011068501781775106,9.098670001021505e-05,0.00021611164306051522,0.00010978000117489442,0.0001584083038298957,0.0003158863269480225,0.00011168587254534354,0.00016545159906154847,0.00011798076276235606,-5.463211182795773e-06,1.853935239087053e-05,0.00024607057603203596,0.00010620775247312757,0.0001007226320262089,5.1448416044459774e-05,0.00014314597278429136,9.16018992236725e-05,5.5829162702224486e-05,9.603554758182564e-05,0.0002884393908175345,0.0006850754137700506,0.0001356622191288149,7.708193662108236e-05,5.157760945683229e-06,0.00014501832258302088,4.2297179722155274e-05,7.531059201608852e-05,6.259227872695092e-05,0.0002797013437169641,1.2105110832485286e-05,0.00020917817028115373,2.6758027078356674e-05,7.964735287376775e-05,0.00021650291440529395,7.73424419128956e-05,-3.401204927408073e-05,0.00019667717837377896,8.668637749603976e-05,8.661345714885464e-05,6.044808038919883e-05,0.00014429507279690594,-1.5203779018439908e-05,0.0004215265996372916
"PayPal Holdings, Inc.",0.0001451249269198685,9.712057865535827e-05,0.0001471748725619884,0.00014800685343509127,0.00010515327745407236,0.00010459201055083748,0.00011741903036494139,4.249604665377082e-05,6.91205231390449e-05,0.00012303004818197265,0.00023961303472736582,4.985926381145468e-05,0.00011821620678530915,8.169870043108798e-05,5.1997095290434706e-05,0.00017418347679530626,0.00012398249215578956,7.252081197381322e-05,0.00011545825734179931,7.864054591233044e-05,7.823883009338795e-05,7.778375872163147e-05,0.00013012425779632277,9.359596732955939e-05,7.44209798731749e-05,8.375332487687303e-05,0.00011269605126689528,5.830166380772409e-05,7.393516925648807e-05,0.00013860019745657448,5.4563741684948944e-05,9.392980582028603e-05,9.406167116695215e-05,8.085203937547642e-05,9.930625179134509e-05,5.47815615968928e-05,8.167036600280141e-05,0.00011857039611468855,3.1066973740768014e-05,4.6971685737629916e-05,0.00016140939107458997,4.247530299848541e-05,5.599602272517414e-05,6.962757240876292e-05,0.0001150223607628122,8.377807783061212e-05,6.471528506909561e-05,0.00015244208062148933,8.141182088347209e-05,0.00011438873302051628,0.00011819170652907124,0.00011442205911965256,9.16305224544729e-05,0.00012171019663610207,3.7306992574349865e-05,0.00011627694581329348,3.9881744496129025e-05,0.00014953137154387222,9.285384149648577e-05,0.00019616724801542755,9.98219388009014e-05,8.669973236656684e-05,0.000327918678708814,0.00014385094427881497,0.00010659217428530472,4.967211897790252e-05,3.373642673567845e-05,5.6902693909000794e-05,8.861802411491647e-05,0.00014329135017243348,6.20207325214847e-05,5.290452809415862e-05,0.00013666594046136997,8.900760924769106e-05,9.320291663167213e-05,9.12795508942833e-05,0.0002592172564838764,0.0001356622191288149,0.00044908814922560225,7.033585202974316e-05,1.8482454578331818e-05,0.00010824004489936254,4.071875489226892e-05,6.997442191316527e-05,6.364707548263025e-05,0.00028306508197576346,0.00011247140597700942,7.831627696585719e-05,3.700054446641613e-05,6.754938882513127e-05,0.0002632763688083721,0.0001274410014295225,4.5897157321757616e-05,0.00018006980865071335,2.6645818343822004e-05,4.8316182457027246e-05,0.00017701907774555464,8.560098667855225e-05,5.6784168173461814e-05,0.0001550974283223055
"Paychex, Inc.",2.6400757679810705e-05,5.700257431334919e-05,3.729244188949081e-05,4.6479642157361364e-05,3.859251688280429e-05,3.9171128278639476e-05,3.664137630302408e-05,2.4293870132712135e-05,4.92867588512209e-05,6.652675332764302e-05,5.3275983051282535e-05,3.050319774486475e-05,4.836825644203949e-05,6.678612391525368e-05,2.078947713032028e-05,7.317077362738322e-05,6.79091360851732e-05,0.00010423159063440812,5.724063564337196e-05,6.082424493053174e-05,2.3674884495933514e-05,4.3341963200615686e-05,5.6543213024296225e-05,6.107005909334289e-05,6.137950055896478e-05,5.729585482016244e-05,8.614514440765721e-05,3.973521052858235e-05,5.1401209004208686e-05,5.529647222022651e-05,1.8447738123936563e-05,5.447785351312588e-05,5.585383561581127e-05,2.968886999581094e-05,6.092201745551894e-05,3.851417613886159e-05,6.730361254123936e-05,4.474783154608353e-05,1.9847445143877943e-06,2.971737723957077e-05,7.875826719681806e-05,4.3583948745624475e-05,3.298390681583711e-05,6.782737317210102e-05,4.747023654586965e-05,4.531957869564703e-05,3.9867341781232855e-05,9.108470905691747e-05,5.2324589037086396e-05,5.3835537228291945e-05,7.362904597943979e-05,7.871125900626934e-05,3.4888036802726064e-05,4.5831753989124684e-05,2.1650747598243756e-05,4.33568162417293e-05,4.2781394378952485e-05,4.39806417320109e-05,5.2594261986043115e-05,6.432109675449321e-05,3.661425871175796e-05,2.961352646683437e-05,9.22134179573824e-05,6.225885111583059e-05,-2.995704194487727e-06,2.8719485272981782e-05,2.2375074435262914e-05,1.963167035782259e-05,1.4886240522665959e-05,5.932769902001604e-05,1.7725296017219716e-05,4.2689050860151564e-05,6.710025892040277e-05,8.315146425800364e-05,5.653079462936887e-05,6.179879320936145e-06,0.0001360183958326207,7.708193662108236e-05,7.033585202974316e-05,0.00015388268489920475,2.8699825136720436e-05,5.849550725350519e-05,3.295410731577853e-05,5.3526155866437143e-05,2.291382569580116e-05,8.586833832920715e-05,4.3793989452935925e-05,6.198252585264163e-05,2.9419616944385e-05,3.1173673955378946e-05,8.815734657009385e-05,6.678270323766363e-05,3.2569237554513786e-05,6.180114276530986e-05,4.751646197760383e-05,2.984849002667331e-05,7.444661115936696e-05,7.131687393068641e-05,3.108914234418624e-05,8.746892610938004e-05
"PepsiCo, Inc.",-3.1845129726595024e-05,2.194311210690978e-05,-3.0449008022226458e-05,1.4395649109283936e-05,-3.7252346952357933e-06,-2.995809485550612e-06,-9.203745821605783e-06,4.888068997555207e-05,4.4479941736529144e-05,7.784193968150996e-06,-3.999305717401764e-05,8.056354681899465e-06,-3.529842623356969e-05,1.8447702455208237e-05,2.5190436072125357e-05,1.9616448748749507e-05,1.0712403385017851e-05,2.517191064181806e-05,-2.0913264163535265e-06,3.0497269986948297e-06,3.747857865022518e-05,-2.1464160255769225e-06,-3.969677852444983e-05,1.6414419209729378e-05,2.4836276826203935e-05,-1.0450689863306788e-05,4.71854339747851e-05,3.0263877387484096e-05,2.1281299660724262e-05,4.653512578127378e-05,4.793511899271124e-05,2.555610562309261e-05,2.94173444452752e-05,-5.6426033617255164e-05,2.0810503566255042e-05,1.8686335354500097e-05,-3.1535310101911206e-05,-1.814474013065419e-05,3.0220636058984517e-05,2.212216566568119e-06,1.0266050040173044e-05,1.8944353945422972e-05,3.751886280683852e-05,9.12327134675075e-06,3.782805546937248e-06,2.757830120316587e-05,4.0587006878862114e-05,2.6681631992125344e-05,2.262217219987422e-05,2.6654759349874767e-05,-3.482491414618378e-06,1.9046627113362633e-05,1.9980802624417804e-05,-3.642203330261908e-05,6.976352949965567e-05,-3.468533404611132e-05,2.1507628734745564e-05,2.4236327455068445e-05,1.0941372003750638e-05,-4.71638071314093e-05,1.6505107194187743e-05,-6.257595250502721e-06,-1.581978837691883e-05,5.242328140122556e-06,-2.892734602402286e-05,3.8406040254593026e-06,6.555386180897138e-05,6.671941794569952e-05,-6.215306276362809e-05,-6.1119017131267e-06,-1.4485821760382036e-05,2.6322445320424785e-05,-6.825682051149625e-06,3.976186452641038e-06,2.191546694888594e-05,-7.387400675320717e-06,-5.21595169178303e-06,5.157760945683229e-06,1.8482454578331818e-05,2.8699825136720436e-05,0.00010882041389224064,-2.7728721672311824e-05,2.468785174454167e-05,2.287367015017181e-05,2.99032282992861e-05,-4.857379046006681e-06,3.410733257939685e-05,-1.1037327461229458e-05,2.1680132720809988e-05,1.3799839577620777e-05,6.475958833071051e-07,7.117151528003181e-06,7.199980772258004e-05,-2.4127810535303546e-06,3.666802686539108e-05,4.1334535923145706e-05,6.33487332006846e-05,2.4861779229052128e-05,4.9888891244577265e-05,1.4068166290251261e-05
QUALCOMM Incorporated,0.0003936003317061618,0.0001231887725124222,0.0003743233878191832,0.00016910736564311989,0.00012430044566111664,0.00012383564409787124,0.00015503353887189373,-3.674287680222035e-05,3.810942162625633e-05,0.00028310221618981353,0.0002851005959510912,0.00011833586433742054,0.00040851989628701676,0.0005913485247701032,2.8122424126099363e-05,0.00015734415365314296,0.0001626086539554033,4.194883377551005e-05,9.487774725111254e-05,6.441533102630209e-05,6.627769357277045e-05,0.0001320574180342101,0.00041403117111835335,0.0001360984288630036,6.0529357344099206e-05,0.0002650601788435788,4.9840164700806233e-05,6.87937502385974e-05,4.707694063874667e-05,7.988783927022561e-05,3.2789502157235424e-05,5.9041311403181506e-05,4.2455047282016585e-05,0.0002095335969977613,0.00010420622249322782,9.841947198864802e-05,0.00023801578244989698,0.00019205500789822762,4.898252263762326e-05,5.5788310659426123e-05,0.00017101394944695885,6.723181869397872e-05,-3.209188500802801e-05,8.977461828818351e-05,6.990594646546046e-05,9.488679349963775e-05,-1.8904480794277757e-05,0.0003184318830450534,6.340123167081206e-05,0.00012584273734438702,0.00033041348479658476,0.00013729709867120539,0.00012451597191166872,0.00042569755262606297,-9.049009733463754e-06,0.0004263487487876739,2.9249020315029167e-05,0.00011109494493882271,0.0001072509971718299,0.00044911076531179984,0.00012821196023524888,0.00015148435011788305,0.00037758241135636743,0.00034222509973361523,0.00039038666025459953,0.0001163768044545568,-9.813331179449383e-06,-2.1490741684860692e-06,0.00040137362644506174,0.00034596448816979174,0.00013444082220670156,6.970728237562112e-06,0.0003955201813580595,0.0001388547081681229,0.00010901410838759288,0.00016210572419634336,0.00029393631814316715,0.00014501832258302088,0.00010824004489936254,5.849550725350519e-05,-2.7728721672311824e-05,0.0004998191020442513,7.668501850284267e-05,7.265183646765739e-05,6.399635446259638e-05,0.00024746960446249514,0.00010396845327049998,0.00027199718369651466,9.387651220759721e-06,8.76357246265542e-05,0.00030141193201885816,0.00023889607227533383,-5.83981141560898e-07,0.00021177794858967194,-8.533889100424676e-06,4.412061181648042e-05,9.634106807821698e-05,8.266606624434756e-05,-4.771373162489735e-05,0.00018171152830255083
"Regeneron Pharmaceuticals, Inc.",6.740067596680527e-05,6.848092917258757e-05,7.132840119033313e-05,2.9631555440012613e-05,4.626279294967555e-05,4.467783721658155e-05,4.980353777759417e-05,2.3497086806188857e-05,7.097239647832287e-05,6.831575901577422e-05,5.2271651775658965e-05,4.302114326565927e-05,7.691457567702862e-05,8.869579579456794e-05,5.625034121368908e-05,5.98167909829731e-05,5.333072997678471e-05,2.8043296863899727e-05,4.386780658629004e-05,1.2092645421213508e-05,8.369794436877244e-05,2.3512822347259405e-05,6.723822229963548e-05,5.0212649365230776e-05,3.196491274751842e-05,6.625725423599135e-05,5.560272064570384e-05,3.1805345462694175e-05,3.236606979134141e-05,5.674807958905788e-05,4.3677513590550726e-05,3.903718557232848e-05,1.3933674653389109e-05,3.9974113542947485e-05,5.0619084992217567e-05,3.376757770179097e-05,5.9658739736987665e-05,6.1571320251855065e-06,1.5049223197963197e-05,7.844174212950492e-06,2.4429837040649293e-05,3.5230700115406506e-05,2.784746162652742e-05,3.380799764933684e-05,2.826063781176009e-05,5.403728377278008e-05,5.0229159473505225e-05,8.280741024495745e-05,2.3535851573237518e-05,8.646098670392734e-05,6.549881808919548e-05,5.351842069117133e-05,6.151124038720678e-05,8.343307266132963e-05,1.3384963115752804e-05,8.017068369698344e-05,3.27040340270801e-05,6.330656264913515e-05,3.270210052424086e-05,8.09723469593824e-05,3.7316504902076426e-05,5.9024776388723225e-05,7.210655783811601e-05,8.864712954443034e-05,6.847011644472218e-05,5.420206500610684e-05,3.169887123790416e-05,1.0101255919661252e-05,5.107409396693234e-05,8.736511467262571e-05,1.1910202903000856e-05,2.3652551750818313e-05,9.91701331841282e-05,4.2859428502441284e-05,4.235686523073418e-05,3.413794486216617e-05,6.176462245529941e-05,4.2297179722155274e-05,4.071875489226892e-05,3.295410731577853e-05,2.468785174454167e-05,7.668501850284267e-05,0.0001761608128188935,4.2003412391234494e-05,5.003667189071532e-05,0.00010716739075530044,5.02554203425556e-05,5.679454533107372e-05,1.543335400916894e-05,3.585025699400276e-05,6.42116946504709e-05,5.2682227508160756e-05,3.5240190006094105e-05,5.92635885908483e-05,3.55693591094091e-05,8.26263775238118e-05,2.5088499067480404e-05,4.5715864677232733e-05,1.076188788083363e-05,6.491270478363157e-05
"Roper Technologies, Inc.",7.86170073046112e-05,9.110936862320258e-05,9.337110494409807e-05,7.385671114538984e-05,6.508149021171994e-05,6.527712558669894e-05,7.281662420818249e-05,2.1368777676638522e-05,5.273561002412216e-05,8.394776135738507e-05,9.184093266128944e-05,4.88417536699933e-05,9.176393128556418e-05,6.899755517133354e-05,2.5938146500799706e-05,0.00011216617127275119,9.182863060551609e-05,4.763131238418026e-05,5.3812662812631324e-05,4.7803962620782174e-05,3.427959532524325e-05,4.878933815518191e-05,8.75904088653888e-05,6.311750604217249e-05,5.471670154895943e-05,0.00010687936119609268,6.928740037395437e-05,6.590038081144126e-05,5.1645909789147215e-05,7.684723136904136e-05,2.819838294116925e-05,6.930428373123002e-05,3.736639525155976e-05,5.6447929025535094e-05,7.14260522565374e-05,4.750900358571495e-05,8.792585571478475e-05,8.56333616332103e-05,9.874587959318536e-06,1.627204390251717e-05,6.999355875472056e-05,4.899757884072527e-05,1.9284934627041678e-05,6.254712025968913e-05,4.0652378542273404e-05,5.010903403810794e-05,2.7070419168519383e-05,0.00010302648872415206,5.0772733193328236e-05,6.43084048444424e-05,0.00011543021989929459,8.939243048282605e-05,4.79956055048261e-05,8.98682897782851e-05,2.3845154947879505e-05,8.993685004795018e-05,4.4545880211342074e-05,5.8796675275543223e-05,6.462330216837338e-05,0.00012245672002869656,4.307255672463111e-05,7.257456325206435e-05,0.00011672582890609419,9.501488513584511e-05,7.924893251843489e-05,6.461073336378292e-05,1.908882619666329e-05,3.6738126638693685e-05,8.363251161843497e-05,8.332780641933292e-05,3.426935208039989e-05,4.833452568727772e-05,7.672561042912093e-05,8.894877739084148e-05,5.600503177337042e-05,9.775686568686083e-06,0.00010312752910462916,7.531059201608852e-05,6.997442191316527e-05,5.3526155866437143e-05,2.287367015017181e-05,7.265183646765739e-05,4.2003412391234494e-05,0.00011610976336044352,4.805838478202638e-05,0.0001061344738964288,4.3256160755586035e-05,0.00011927309565324468,2.4838908038261202e-05,4.298304858777479e-05,8.39901437925708e-05,6.558926164174076e-05,1.7307759363735465e-05,0.00010187973601719704,4.714665117063411e-05,5.4105695136379574e-05,6.822911266210875e-05,8.478986452862691e-05,1.9959772619859583e-05,9.954426010882862e-05
"Ross Stores, Inc.",8.351131139278308e-05,5.2539971851655676e-05,8.205433779579697e-05,7.95744148806407e-05,3.112099878461219e-05,3.11460208710946e-05,6.090899497811058e-05,3.1763370441074314e-05,4.9994242206587695e-05,6.681603392717032e-05,0.00011487984203762961,5.3161413293022637e-05,6.831525226230996e-05,0.00011744819576301846,3.663048326741814e-05,6.280276974982494e-05,7.983456331496512e-05,1.773186142722345e-05,5.522626099867568e-05,2.0301652443014323e-05,5.0629635677294785e-05,5.374292878526202e-05,8.81816932420989e-05,5.7225306432433805e-05,4.1936957206167695e-05,6.12656862758345e-05,3.9071148360064955e-05,3.9347145451542555e-05,5.03421311835812e-05,7.07728733002672e-05,4.233553554491734e-05,5.0072520996958985e-05,2.945885523526539e-05,7.671277234839542e-05,6.570939428667107e-05,4.885863818380046e-05,6.853935163106845e-05,7.942599337111306e-05,5.258393989140817e-05,4.758801025916466e-06,7.268843193053835e-05,3.775967886654552e-05,2.6866131869967386e-05,2.9850950507808296e-05,1.6385176280328015e-05,6.281127258747975e-05,3.613166752561186e-05,7.160735047009242e-05,3.436439500002828e-05,6.892656698318242e-05,7.842216062212738e-05,3.4047472110404726e-05,5.097243440767074e-05,7.669132070677878e-05,3.608984884468801e-05,8.200953173173549e-05,2.8485968382317086e-05,0.00011688836483426364,5.798954079809402e-05,0.00010401115397619501,4.790721994570694e-05,5.2651479953367456e-05,9.542284811482973e-05,9.616314740882368e-05,8.226116619794976e-05,4.42426237319473e-05,2.8613250035237363e-05,4.531628514851296e-05,5.527594467959584e-05,7.059056807821968e-05,2.745395500630358e-05,2.8992435939723213e-05,7.127653472547156e-05,5.169730392174804e-05,4.4048819427789304e-05,3.582974915578995e-05,8.77893418949652e-05,6.259227872695092e-05,6.364707548263025e-05,2.291382569580116e-05,2.99032282992861e-05,6.399635446259638e-05,5.003667189071532e-05,4.805838478202638e-05,0.00018356811719087726,9.027278968545856e-05,6.520912124207543e-05,6.134821988777662e-05,2.062950877031121e-05,4.0313006330169494e-05,6.328013164598853e-05,5.757608436681301e-05,2.3237022282425994e-05,8.265172551360218e-05,2.822476688040946e-05,6.25132035217873e-05,0.00010513159263600928,8.967325386436695e-06,2.1819793636132746e-05,7.917258685609057e-05
Shopify Inc.,0.00030593852949763883,0.00026948301222365963,0.0002855446039853856,0.00013540849497840129,0.00019058109290667673,0.00018776382503265265,0.00027954389600080414,1.0183124703068124e-05,-1.05102687016891e-05,0.00024025360524076411,0.0004728350493135956,0.000130260937901758,0.0002703611187904365,0.0005466077769563141,4.9592293473127265e-05,0.0002808343466350952,0.00020168412028681048,0.0001003159785947947,0.00028832645847139035,9.129825080498987e-05,8.87515834897289e-05,0.0001313956988084374,0.0002530625650185529,0.00013817663557792276,9.374580353929552e-05,0.00022825159822959838,5.466463989433824e-05,0.00011652318355957429,0.00010163533189662414,0.00015168234520581103,6.102513235475702e-05,0.00010748525077341266,7.668637476909025e-05,0.00013838264113749131,0.00017674629361075014,9.820230474212596e-05,0.0002955878528923705,0.00030333751854114013,0.00012036113076859194,6.796094722320494e-05,0.0003670508897365267,0.00013216779340368838,1.3550366012471647e-05,7.589983196254984e-05,0.00030153681289978935,0.00010760840689683342,3.365799814260617e-05,0.00026617118449862015,0.00012099081264865274,0.00018209913305000671,0.00027259704663805666,0.00024981065503617113,0.0001856318103512253,0.0002829560715160654,3.4570308852331476e-05,0.00028676505929691354,6.218017633996397e-05,0.00021336659774536104,0.00015249940626898222,0.00033774472447521204,0.00018845274387001393,0.00024064583352857084,0.0004652231634217941,0.00023668616789812897,0.00022188647868689725,0.00014637745816247763,5.1287241588726e-05,4.5190419263379906e-05,0.0002828507880640973,0.00023138214947576293,0.0001657948478005477,3.1968013630122614e-05,0.0003135986519192772,0.0001693297549349352,0.00013021955151181047,0.00010832132932504237,0.0005386501982815663,0.0002797013437169641,0.00028306508197576346,8.586833832920715e-05,-4.857379046006681e-06,0.00024746960446249514,0.00010716739075530044,0.0001061344738964288,9.027278968545856e-05,0.0011576570823312307,0.000165256527825461,0.0002453809026586058,4.358204147965825e-05,0.0001484574939792573,0.0003351722130497156,0.00017410117134586118,4.860793919900794e-06,0.0003690236267939807,7.101772647969556e-05,5.774741211223859e-05,0.00023027219401071437,0.00018951834487645304,1.4797305055424903e-05,0.0004050730589038559
