Company,ASML Holding N.V.,Adobe Inc.,"Advanced Micro Devices, Inc.","Airbnb, Inc.",Alphabet Inc. (Class A),Alphabet Inc. (Class C),"Amazon.com, Inc.","American Electric Power Company, Inc.",Amgen Inc.,"Analog Devices, Inc.",AppLovin Corporation,Apple Inc.,"Applied Materials, Inc.",Arm Holdings plc,AstraZeneca plc,Atlassian Corporation Plc,"Autodesk, Inc.","Automatic Data Processing, Inc.","Axon Enterprise, Inc.",Baker Hughes Company,Biogen Inc.,Booking Holdings Inc.,Broadcom Inc.,CDW Corporation,CSX Corporation,"Cadence Design Systems, Inc.","Charter Communications, Inc.",Cintas Corporation,"Cisco Systems, Inc.","CoStar Group, Inc.",Coca-Cola Europacific Partners,Cognizant Technology Solutions Corporation,Comcast Corporation,"Constellation Energy, Inc.","Copart, Inc.",Costco Wholesale Corporation,"CrowdStrike Holdings, Inc.","Datadog, Inc.","DexCom, Inc.","Diamondback Energy, Inc.","DoorDash, Inc.",Electronic Arts Inc.,Exelon Corporation,Fastenal Company,"Fortinet, Inc.",GE Healthcare,"Gilead Sciences, Inc.",GlobalFoundries Inc.,Honeywell International Inc.,"Idexx Laboratories, Inc.",Intel Corporation,Intuit Inc.,"Intuitive Surgical, Inc.",KLA Corporation,Keurig Dr Pepper Inc.,Lam Research Corporation,Linde plc,Lululemon Athletica Inc.,"Marriott International, Inc.","Marvell Technology, Inc.","MercadoLibre, Inc.","Meta Platforms, Inc.",MicroStrategy Incorporated,Microchip Technology Inc.,"Micron Technology, Inc.",Microsoft Corporation,"Mondelez International, Inc.",Monster Beverage Corporation,NVIDIA Corporation,NXP Semiconductors N.V.,"Netflix, Inc.","O'Reilly Automotive, Inc.",ON Semiconductor Corporation,"Old Dominion Freight Line, Inc.",PACCAR Inc.,PDD Holdings Inc.,Palantir Technologies Inc.,"Palo Alto Networks, Inc.","PayPal Holdings, Inc.","Paychex, Inc.","PepsiCo, Inc.",QUALCOMM Incorporated,"Regeneron Pharmaceuticals, Inc.","Roper Technologies, Inc.","Ross Stores, Inc.",Shopify Inc.,Starbucks Corporation,"Synopsys, Inc.","T-Mobile US, Inc.","Take-Two Interactive Software, Inc.","Tesla, Inc.",Texas Instruments Incorporated,The Kraft Heinz Company,"The Trade Desk, Inc.","Verisk Analytics, Inc.",Vertex Pharmaceuticals Incorporated,"Warner Bros. Discovery, Inc.","Workday, Inc.",Xcel Energy Inc.,"Zscaler, Inc."
"Intuitive Surgical, Inc.",0.00017463857094166817,7.866425053385468e-05,0.00018494739437093245,0.00011282548281314464,8.999519835596114e-05,8.910784377261594e-05,0.00011287183685572019,6.22875917514816e-06,3.8547398421426156e-05,0.00011370287823325217,0.00021546286639390823,6.880425361076104e-05,0.0001695430745046732,0.00023267200372161957,4.353520334803086e-05,0.00014484084627217915,0.00010960861277840806,4.256619393110025e-05,0.00013193599350750323,2.5485171098451366e-05,4.714273570269795e-05,8.051030325118232e-05,0.00015947636138510064,5.8665346037198294e-05,4.1516856560021486e-05,0.00016188199243612894,2.7449817888450618e-05,7.354083656045015e-05,3.7058940507578024e-05,0.00010164401220448718,4.506297276234761e-05,4.609756890229542e-05,3.201661391388533e-05,0.00014409510997816425,9.02349060436844e-05,7.817960831743081e-05,0.00012860297248232978,0.0001236573008090588,0.0001317498712448858,5.8998225240029695e-06,0.00014555487727737167,4.372005804240382e-05,1.3039919953049101e-05,3.765095051520777e-05,9.80306692940588e-05,9.195054470319398e-05,6.141120968666361e-06,0.00010783616242209493,5.691460649575209e-05,0.0001199250032855296,0.0001288315490277109,0.00011493635331953326,0.00030383534737331416,0.00016493515297278774,2.0094036190370407e-05,0.00016987179637775954,3.6770499941688934e-05,5.764441844259564e-05,6.271024043224687e-05,0.00021125934193107462,0.00010929177827930188,0.0001355669052699123,0.0002975043058746276,0.00012809796798926744,0.00016248050462602714,8.940319473852667e-05,1.4401428131489992e-05,3.214659772743731e-05,0.00021212318498928782,0.00011581866062895942,0.00012663028522782188,2.9795024636394513e-05,0.0001225899473741446,7.882109269041266e-05,6.251778389681994e-05,4.659425534792171e-05,0.00019493996130968782,0.00012797750233794792,9.796458658599156e-05,3.370270338121716e-05,1.1723885294300903e-05,0.00013252890750437243,5.731564709840213e-05,4.8142631240075694e-05,5.3723143696475096e-05,0.00019237229080922613,7.546844288727829e-05,0.00016425141128949822,2.547360847457523e-05,8.037250927568611e-05,0.0001310843359534556,9.46286854735339e-05,-9.002371315972193e-06,0.00011580965058748325,2.779447898672445e-05,5.1699342096441704e-05,4.905664567216207e-05,6.318087787194446e-05,1.0272578650425232e-05,0.00013499630354563502
KLA Corporation,0.0005547450253459298,0.0001528594230929902,0.0004647796559081319,0.0001778294969501953,0.00015141996002397904,0.000151551235816446,0.0001890629698681773,-5.810932600900534e-05,6.313310921711657e-05,0.00032522866035736547,0.00036035553163428843,0.00010347398050412352,0.0005865980638729048,0.0006491363165869764,2.386097614079102e-05,0.00017072389834074143,0.00018281912354437362,3.763548883381398e-05,0.00013385473697949646,8.867906349044597e-05,6.687423263934012e-05,0.00015073936522212318,0.0005315559457281146,0.00015866458861493957,5.2288531245980235e-05,0.0003494469939079914,3.800951919613496e-05,9.836523966307099e-05,6.52682874005852e-05,0.0001156468807349617,4.153220297033659e-05,6.817745060046517e-05,1.6106219175686628e-05,0.0003248489240627992,0.00013674751565427926,0.00010302117375410655,0.0002686393297841387,0.00023048706475600376,5.880861549353585e-05,8.606467453565026e-05,0.0001719716116342058,8.979764405000848e-05,-4.926950473155601e-05,9.901436248935383e-05,8.668628184900593e-05,0.00012517879553120573,-2.2888764355849598e-05,0.0003266924240770411,5.100993266563232e-05,0.00015494503121253728,0.00038179142735462714,0.00016991814781521848,0.00016493515297278774,0.0006322612721718388,-1.9810386420123186e-05,0.000591083557164382,5.0213924573273175e-05,0.00013552457581251503,0.00011930767122435079,0.0005316937493904159,0.00012794974369515275,0.000186954117204334,0.00035987361294732633,0.0003993997559378315,0.0004897855444040465,0.0001372630199138278,-2.3891683065359424e-05,-2.310035685582706e-05,0.0005065422454953144,0.0003793330778352799,0.00014890104548644586,2.3694424876914877e-05,0.0004369783149814975,0.00014645170348170908,0.00012871696923114152,0.00015562854845505334,0.000300196795119359,0.00015685862970492287,0.00011774707767488547,4.24116190395125e-05,-4.2630616844839154e-05,0.0004028134798952053,7.225494025706671e-05,8.62290481673273e-05,8.252335036680256e-05,0.00028187637144655865,0.0001052502101538538,0.0003719470609841616,1.934463214182977e-06,8.668022029809458e-05,0.0002966848628830412,0.000266581679394467,-3.097618965056531e-05,0.00022641142699301444,9.5091129494568e-06,6.797701959454063e-05,4.449933208493286e-05,0.00010691427316324247,-6.337099892796141e-05,0.00021374126260791175
Keurig Dr Pepper Inc.,-1.4886609749717087e-05,2.2475911787609225e-05,-2.144303281571702e-05,1.3586653963474503e-05,1.0782395864435738e-07,1.4299325023212049e-06,-2.3059282038012573e-06,4.465290964920847e-05,4.1005670141123696e-05,2.7988384134252727e-05,-3.682427566527258e-05,1.1031566006112776e-05,-1.3013518008110103e-05,-6.663567449846376e-06,2.9823559540380157e-05,2.294384219088885e-05,1.788007666414898e-05,2.7044260435556676e-05,-9.043480286050493e-06,1.3766831815791494e-05,2.614408343694737e-05,1.026347966655636e-05,-3.444375143655088e-05,2.0813982446881967e-05,3.274419378147912e-05,-2.7423479196046225e-05,3.633771703430767e-05,2.7468448125233768e-05,2.1511419655246027e-05,5.1395031907562725e-05,5.319207296332974e-05,2.8347304138547116e-05,1.602362924362768e-05,-4.511820021214348e-05,2.7002022851404376e-05,1.729803109470862e-05,-3.785414144147698e-05,-6.133121544180111e-06,1.8128805042391348e-05,-5.864537048410776e-06,2.097875846680348e-05,2.918407830122093e-05,4.537139966937455e-05,1.3120077585983048e-05,3.128033053151158e-06,2.93035626655179e-05,3.332834744531986e-05,3.7728542578514305e-05,3.445246512600862e-05,4.1493743630206184e-05,1.805832262219708e-05,3.0227674392166776e-06,2.0094036190370407e-05,-1.9810386420123186e-05,0.0001444616986806857,-1.5188401409329845e-05,2.8681033036130552e-05,1.964174467451898e-05,1.811700834201159e-05,-2.7549225930377932e-05,1.7571084342975033e-05,-3.5236492724602255e-05,-2.1096033995164356e-05,1.7909706586585602e-05,-2.3726561559528268e-05,-5.4432864476021385e-06,6.923129674376238e-05,7.181416755458466e-05,-7.158929338425174e-05,1.0335591392200626e-05,-8.948049444515798e-06,2.4680658316008776e-05,1.3547850838162989e-05,8.687810010555681e-06,2.7025374769998265e-05,-6.033910160812939e-06,-4.672933545547366e-05,-1.2602013176457537e-05,5.1757483810505336e-05,2.3702635265627907e-05,8.365832352543583e-05,-1.5257134717160014e-05,1.1361006748676811e-05,2.8398376651368608e-05,3.0373866365441948e-05,1.59491521670097e-05,4.918674750769188e-05,-2.0603040004415978e-05,2.3950261790799585e-05,2.5208520315646566e-05,-1.3153659203508791e-06,1.661053749650873e-05,7.541153135827971e-05,1.293960803843844e-05,3.5653467132453845e-05,1.2933885069899172e-05,7.772932112343294e-05,2.464011124024534e-05,5.19060394966972e-05,-4.00387584722497e-06
Lam Research Corporation,0.0005411461662756481,0.00016628949677054754,0.0004665874850170853,0.00020043049991869642,0.0001553338239373559,0.00015550581626255623,0.000196433212417187,-5.6643302788608056e-05,6.132933803869813e-05,0.0003222139740216634,0.0003839644160799641,9.870145896014016e-05,0.0006079240567842243,0.000671705121172322,2.0804341860198674e-05,0.00019356568805137917,0.00019890107989019887,3.3371760898497716e-05,0.00013331840172845532,9.490238644534867e-05,7.035262445961333e-05,0.00016780745362805812,0.0005330504630091656,0.0001698896054083419,5.4083633098533895e-05,0.00036194702989695405,3.405003580100585e-05,9.718836031017054e-05,6.119174992855557e-05,0.00011834103747658359,4.4237736235370395e-05,7.331631928224038e-05,2.0871393010815593e-05,0.00031524953279098915,0.00013779202625105593,0.00011034112428649207,0.0002846078319924924,0.00023334569499027026,0.0001063752005859664,7.396993336354914e-05,0.00017376647711489564,0.0001043068611274117,-6.0181563789421214e-05,9.39660061002984e-05,9.1844082958928e-05,0.00013133432895061614,-1.851327093963834e-05,0.0003411854171547181,5.529135166811892e-05,0.00014876601013000138,0.0004087952304129039,0.00018236352035240708,0.00016987179637775954,0.000591083557164382,-1.5188401409329845e-05,0.0006685505318351321,5.153306747550254e-05,0.0001637703161274354,0.00013282620648849615,0.00054120104317414,0.00013189351102713582,0.00019451948977464403,0.0003222211175436421,0.0003905543535701711,0.0005609984812181761,0.0001401803121365539,-1.3275377423149356e-05,-4.458823523238733e-06,0.0005031030899084006,0.0003861414156389903,0.00014126170946441202,2.3143575522267083e-05,0.0004527156614248531,0.00016306948997625126,0.0001384399126117276,0.0001662537764305617,0.0003006437408043125,0.0001695214357986472,0.00012618505950541176,4.0875603365219e-05,-3.4040504006105364e-05,0.00040667173836116306,7.088644973941751e-05,9.19052043936727e-05,8.904254813722955e-05,0.00028778061667876194,8.406294055649156e-05,0.0003813060005428172,5.880052711715672e-06,0.00010779541394019029,0.0003450583827419333,0.0002642694950616253,-2.6658270587703415e-05,0.00023629322148480898,7.99055892000105e-06,7.757234737565589e-05,6.432047064032244e-05,0.00012706343411685123,-6.0282351748015666e-05,0.0002242426000239306
Linde plc,4.9340871201882945e-05,3.953496618452863e-05,5.6447234862365264e-05,3.5214410882034626e-05,2.5691368045339443e-05,2.5561915910076713e-05,3.7564719764176525e-05,1.9880622832748297e-05,2.967119327288107e-05,4.953116910730504e-05,4.613781995680724e-05,1.710300736358014e-05,5.729104369361434e-05,6.598972175555174e-05,3.308641012464354e-05,2.6818767363629883e-05,3.9328660663111234e-05,4.2158080008166364e-05,3.1697357077430244e-05,3.84162082804575e-05,3.0164898117380072e-05,3.209211261928319e-05,5.010102176970932e-05,4.0948307040174354e-05,3.736175382009689e-05,5.2400325712947004e-05,4.467610569154866e-05,4.7242631395493505e-05,2.9875809300207278e-05,4.911674014351365e-05,3.0338864889171773e-05,3.949712981702727e-05,2.617730811242316e-05,4.4441288832364035e-05,4.8654015733400685e-05,2.9234065647502027e-05,2.594601857449728e-05,2.291201430259921e-05,4.407411282550465e-06,1.1144330069598874e-05,6.408952360592197e-05,3.559545854279617e-05,2.8318876203153458e-05,4.6687436102476006e-05,2.3767630919109042e-05,6.54724593010115e-05,2.5324563153558058e-05,4.9846992495975315e-05,3.93597749547449e-05,4.776460669856859e-05,8.130079483235995e-05,3.649278867360431e-05,3.6770499941688934e-05,5.0213924573273175e-05,2.8681033036130552e-05,5.153306747550254e-05,9.792581339882764e-05,4.01686365364406e-05,4.3890236430337766e-05,4.866809912618004e-05,2.7260878888023438e-05,3.158785582779047e-05,4.064841875792479e-05,5.539923175661583e-05,4.434766079808185e-05,2.6998112210487607e-05,2.819600519347976e-05,3.363649118369615e-05,4.066577090783133e-05,4.630421712461125e-05,2.0614348157206914e-05,3.568698401044459e-05,2.7710936345565967e-05,5.5374621749497335e-05,4.23042252985775e-05,3.723568544354178e-06,8.924370716311775e-05,2.4499577377867414e-05,4.166221251261963e-05,4.3742389329861165e-05,2.528039813446203e-05,2.8126806073962086e-05,3.223900649016711e-05,4.845349412882139e-05,2.615032599738219e-05,5.369762826033036e-05,3.8184591210042855e-05,5.9841769745295687e-05,3.272440366819961e-05,2.060606852224329e-05,3.616499874601674e-05,4.1799018300305814e-05,2.6840524662893836e-05,2.6232539502448167e-05,3.052993697087365e-05,1.337518081623727e-05,3.992064954256236e-05,2.9019904580236587e-05,1.7776682926568006e-05,4.300664733141199e-05
Lululemon Athletica Inc.,0.000155648322795422,0.00011347218549975712,0.0001196005164653378,0.00011289713628043157,8.58962743509211e-05,8.746265069411504e-05,0.00013683034402202577,-2.026152454729123e-06,6.297385777820211e-05,9.781952295061824e-05,0.00016320691446587672,4.586398558061148e-05,0.0001567591336480368,0.0002473488297595513,4.853642087960204e-05,0.00018977924904472083,0.00010070317356916604,2.8769688996249707e-05,4.493719229980662e-05,4.5729098367132035e-05,7.702511393833255e-05,0.00010147178901632553,0.00016176042841005892,8.887063291248695e-05,4.3927347395004136e-05,0.0001318460086534053,9.709928580508378e-05,3.6826820630799726e-05,7.074233276291807e-05,7.41061458226666e-05,3.976632733325928e-05,5.810784007608318e-05,5.085762896524556e-05,4.262238131707098e-05,8.346301570798516e-05,5.798785467114584e-05,0.00013118815284992306,0.00012566982284047663,3.970341188489616e-05,1.9679341590834634e-05,9.774886298696665e-05,4.3046038410066375e-05,6.10468457034795e-06,5.010506210075362e-05,4.0710380449717575e-05,7.608623982014062e-05,2.415492947525893e-05,0.00014539699560780486,6.289195801406922e-05,0.0001336831327383753,0.00014010662426555554,9.453074894534444e-05,5.764441844259564e-05,0.00013552457581251503,1.964174467451898e-05,0.0001637703161274354,4.01686365364406e-05,0.0005398509974554494,9.200373107414827e-05,0.00013588647806322488,4.4567237729487695e-05,9.252022220702179e-05,0.00020918407047304792,0.00014424541268846856,0.00012846926917087882,7.438194171750383e-05,3.220039230963763e-05,4.881271962473701e-05,9.350879372005322e-05,0.00014166275681824794,5.452224931462633e-05,3.924443501206607e-05,0.00018099826968335673,8.245769470062515e-05,7.469178633120888e-05,5.390211621269717e-05,0.00017232070040029302,9.99567672230137e-05,0.00012865515755109468,3.95665985247737e-05,1.7880647116766593e-05,0.00010418985290723185,5.866025313468914e-05,5.6453014672310055e-05,0.00011372853250061449,0.00020754199245596807,0.00010521352039748807,0.00012943912192506842,1.8942301741686978e-05,5.875136020344657e-05,0.00015848315732177812,7.453237980054351e-05,2.339495730975795e-05,0.0001318771485526076,1.6803165827434366e-05,2.531176306152176e-05,0.00018682257431336995,0.00011023419628912244,8.209557671550397e-06,0.00018846337477080772
"Marriott International, Inc.",0.00011183267760003227,7.276820396603214e-05,0.00013979031249991187,0.00013727383823869846,6.897301959445249e-05,6.99282107649439e-05,8.764100052042119e-05,-2.511443689107505e-06,3.6965383459181464e-05,0.00010452232591558314,0.00016722954558267083,4.331215507984268e-05,0.00012433036763378824,0.0002087587103576332,1.885837069154437e-05,0.00011435427037191325,9.936012835487626e-05,4.241331624489999e-05,0.00012557082078438914,6.231401357193508e-05,5.056972138539307e-05,0.00010237187437043327,0.00012549563721906632,9.327721085523725e-05,6.767568870452485e-05,0.00010697373716645508,8.831555339127708e-05,6.31766771147498e-05,4.441326954412502e-05,8.631491528559244e-05,3.224618482280582e-05,7.10239225463761e-05,6.264337474910226e-05,7.378742703392358e-05,8.079716176192214e-05,4.4547232389137e-05,0.00013025430800145068,0.00013248305605048188,6.695375057716134e-05,3.3484473259725307e-05,0.00010647050308504694,2.632200729957154e-05,4.207185634698747e-06,7.442021893418629e-05,7.043631772799912e-05,7.523382210794513e-05,2.7816321439020786e-05,0.00012544145709599897,5.391013689243857e-05,7.448603569986692e-05,0.00013010458972908997,9.85403835926985e-05,6.271024043224687e-05,0.00011930767122435079,1.811700834201159e-05,0.00013282620648849615,4.3890236430337766e-05,9.200373107414827e-05,0.0001874512549492556,0.00015821351792872084,6.899654572906415e-05,8.039191599973502e-05,0.00017241731313989082,0.00011110360837735962,0.00012569892487700914,6.259451411389965e-05,1.2590204540821761e-05,3.219564709711185e-05,9.725378591933902e-05,0.00011536205835350262,6.135588387537747e-05,3.8545810991566137e-05,0.00012696172830921538,0.00010653323003796267,8.87824061930218e-05,3.028690743004778e-05,0.00017788303459645137,9.232056272656479e-05,9.244983749291207e-05,5.098503694304977e-05,8.881380702556179e-06,0.00010125284769525413,3.518631185414773e-05,6.01537153607754e-05,5.552077801916374e-05,0.00013823559499479376,5.275158763457774e-05,0.00011747910872017253,1.9662382634106063e-05,6.326431682590023e-05,0.0001626382290750573,8.97719111836574e-05,3.1275619825705316e-06,0.0001332461011355061,3.758708309405639e-05,3.609726732799177e-05,0.00011394551458423446,7.125280159366772e-05,6.85556276804514e-06,0.00013812625242141626
"Marvell Technology, Inc.",0.0004781762434009312,0.0001939391258558106,0.0005547975887473239,0.00025710384847447607,0.0001991047603121334,0.00019795288811882763,0.00026848482910373406,-5.6964188277432116e-05,4.1609102855495186e-05,0.0003380408075043359,0.0005155734215378726,0.0001013424233172385,0.0005094275688340361,0.0007682983390503858,5.143071342147513e-07,0.00032640546720179726,0.0002270965727270317,5.732575900961381e-05,0.00022641207337575377,9.925666400973844e-05,5.434345541699855e-05,0.0002029718341609128,0.0007419880714815351,0.0001849624879919859,4.00450903283082e-05,0.0004093667535987745,8.568695793831548e-05,0.00011318160080706939,0.00012338835547034128,0.0001270237520265075,1.5861782372240503e-05,0.00011415746360593599,2.5686015506615378e-05,0.0004637495357771785,0.0001356255749925343,0.00014297293374476147,0.00037353658751509636,0.0003308941551487885,0.00015016151284409196,4.080402780885924e-05,0.0002499417740963155,9.504469629102315e-05,-5.672522305884432e-05,9.899231891484934e-05,0.00013375326170248698,0.00013549216873748457,-8.8241412665514e-06,0.00036621199550260534,8.853450147210946e-05,0.00015634735323030477,0.00043575819447144823,0.00020401159917039465,0.00021125934193107462,0.0005316937493904159,-2.7549225930377932e-05,0.00054120104317414,4.866809912618004e-05,0.00013588647806322488,0.00015821351792872084,0.0012278800213439852,0.0001651834738176175,0.00022125094142437168,0.0005424921023606111,0.00036857838851359385,0.0005693578070451682,0.0001801194013005136,-3.490255835821684e-05,-1.0859506299181042e-05,0.0006774404958082509,0.00037960869267731283,0.00021262500736538573,-5.474375682761935e-06,0.0004346300074827182,0.00013755342439446434,0.0001439166183344661,0.00013713859818959616,0.00045437251724659807,0.00019667272864354318,0.00021556518439808632,5.477225626495765e-05,-6.084684624384953e-05,0.0004386445457089101,6.568377599551771e-05,0.0001140011885427336,0.00012459150496209995,0.0003419470587905196,9.621787263350756e-05,0.0004126636785653032,2.101166263237518e-05,0.0001186618963557348,0.00041145395567487186,0.0002765801693549134,-5.9066625358376255e-05,0.0003109433500866252,6.91160896928113e-06,7.043013278159694e-05,0.00010499383026324278,0.0001813499945029022,-7.856385935897677e-05,0.0002603776655712733
"MercadoLibre, Inc.",0.00012227528185331088,9.523544409315626e-05,0.00022791296756307874,0.00010713457238866729,9.749424419628002e-05,9.789134325394683e-05,9.32743655494548e-05,1.620927423659775e-05,5.321525986336873e-05,8.066214298347907e-05,1.0135713073483656e-05,6.523008998379488e-05,0.00012665153062141015,0.00022110784279022604,1.1526753751302821e-05,5.9701247754518686e-05,9.541353486958081e-05,2.5608237072713074e-05,0.00014383370295428167,1.5113864478271913e-05,3.107145983333561e-05,0.00010764060987997388,0.00013303166307325001,4.279225280978582e-05,5.0564107259043795e-05,0.00011530261999167738,0.00010352250033841168,7.030777689332067e-05,4.461474830419398e-05,4.095470569956117e-05,4.174182398967009e-05,3.5664878480537354e-05,6.781029982709339e-05,0.0001165558389990675,5.860918899600086e-05,6.125423851213361e-05,0.00012385676536597328,0.0001048640344878959,8.486412539087328e-05,1.3669870662213415e-05,0.00017299582787510843,3.476597209872885e-05,1.137050597995397e-05,5.476529326118724e-05,6.187412622939094e-05,4.114337578845373e-05,-3.3589900804299784e-05,0.00012602590347373315,4.7081656523694925e-05,4.8924005601302036e-05,1.9845808317887807e-05,9.868115116042956e-05,0.00010929177827930188,0.00012794974369515275,1.7571084342975033e-05,0.00013189351102713582,2.7260878888023438e-05,4.4567237729487695e-05,6.899654572906415e-05,0.0001651834738176175,0.0005102142887564606,9.79725484358275e-05,0.0001891771522641343,6.982452376976119e-05,0.00012976834865725597,5.9640625591477186e-05,4.016226641595736e-05,4.8686588699120554e-05,0.00019733899521373578,9.639746158894535e-05,7.304307559465143e-05,3.4336536618681685e-05,0.00012745776730110282,7.751670078743798e-05,5.6651550985448066e-05,7.043094540032201e-05,0.00017797137381334383,0.00010225815685513409,7.926232578064792e-05,3.1397034037426175e-05,1.2257790772522844e-05,0.00011731817357251987,3.714846158495782e-05,4.1440862326491215e-05,4.307695968126896e-05,0.00018284578766106105,5.6842497532700994e-05,0.00011818462640588762,3.6140921239509796e-05,1.9272164325485745e-05,0.00016198613951312838,7.363569061780023e-05,2.103167691217204e-05,7.093364624942055e-05,1.9092975612744224e-05,3.7035071436836644e-05,7.476622034428472e-05,7.740547473979997e-05,2.362256803109675e-05,0.00013473004668680612
"Meta Platforms, Inc.",0.00021155750448226802,0.00013636495096823703,0.00025742570312581005,0.00016153470011553446,0.00016474517057228432,0.00016154066412515586,0.00022495427443980847,-2.4709878453192935e-05,2.3232334693181153e-05,9.38328024852155e-05,0.00037981165324903004,7.92576839360287e-05,0.00018986566301084983,0.00030560133027255623,-5.1600239686251555e-06,5.034143628137889e-05,9.897413944416839e-05,2.0688821796876167e-05,0.00011887329016343512,2.4844429514507014e-05,1.8960634636633408e-05,9.12393269752012e-05,0.00022357456556911038,5.308526618159056e-05,2.4879329772269964e-05,0.0002027183161277824,-5.052393482716244e-05,6.433073820535149e-05,2.9576692014610064e-05,5.5482460337210444e-05,1.4352206941664802e-05,5.993549895369103e-05,1.1136302664403e-05,0.00019086519999980233,7.624568077663876e-05,9.389188822673584e-05,0.00020986407577163951,0.00019811447259327516,5.145636515390277e-05,7.483559362794713e-06,0.00015565265517517642,2.337523646049072e-05,-2.71626713505682e-05,3.297007248174212e-05,7.599593005406806e-05,5.5966176072266026e-05,-5.726155338035205e-06,0.00013487990153805213,2.8272765185253762e-05,8.626512903288345e-05,0.00011228173353400482,0.00012215371196967474,0.0001355669052699123,0.000186954117204334,-3.5236492724602255e-05,0.00019451948977464403,3.158785582779047e-05,9.252022220702179e-05,8.039191599973502e-05,0.00022125094142437168,9.79725484358275e-05,0.0004522887360689807,0.0002146402951369681,0.00011069671174787694,0.00017331413387383553,0.0001466930910242583,-1.180919202160124e-06,8.207007251479076e-06,0.00027893724412127787,0.00011797040322662543,0.0001293982097351119,3.115023517207366e-05,0.0001304491944836525,9.949781653883076e-05,4.826370318085839e-05,0.00010064539520404395,0.00026320052814725954,0.0001484929601320257,7.968398056271086e-05,2.0696604672506727e-05,-1.7364594880349314e-05,0.00014730307997306598,4.957356581312088e-05,6.463497991238838e-05,5.092281376306101e-05,0.00024338884055490658,2.4452328846276906e-05,0.00021277638834305435,1.0350084849842571e-05,7.253029917806234e-05,0.00014507474204050467,6.531446019225893e-05,-3.7164882091377025e-05,0.00019746429262295894,1.9470369804402485e-05,4.451093574765263e-05,3.7265225404012116e-05,6.660534179527466e-05,-4.7995866382873725e-05,0.00017975900633174005
